PassengerID,PassengerName,MemberStatus,Age,Gender,AmountSpent,Address,ContactTitle,Phone
10713,Jack Poh,Silver,,M,355.80,Yishun South Singapore,Mr,86266886
10714,Bernard Tham,Bronze,,M,289.00,Punol South Singapore,Mr,92774427
10715,Marlene Yan,Gold,,F,1031.80,Admiralty Singapore,Ms,93401282
10716,Joyce Thia,Silver,,F,470.40,Woodlands Singapore  ,Ms,89647635
10717,Jordan Yim,Gold,,M,958.70,Yio Chu Kang Singapore,Mr,92262844
10718,Jonathan Ko,Bronze,,M,5.90,Sletar Singapore,Mr,92868769
10719,Anne Hui,Silver,,F,638.80,Mandai Singapore,Ms,86289240
10720,Adam Shaheed,Silver,,M,258.70,Bukhit Batock Singapore,Mr,87588684
10721,Graeme Kwon,Bronze,,M,29.10,Bukhit Gombak Singapore,Mr,87408977
10722,Joshua Yeung,Bronze,,M,152.90,Jurong East Singapore,Mr,90663352
10723,Zoe Liu,Bronze,,F,266.60,Jurong West Singapore,Ms,86524490
10724,Marilyn Loke,Silver,,F,693.00,Boon Lay Singapore,Ms,87871794
10725,Iris Yung,Silver,,F,432.20,Lake Side Singapore,Ms,92427676
10726,Yvonne Yeoh,Bronze,,F,40.40,Chinese Garden Singapore,Ms,87205891
10727,Sylvia Ren,Bronze,,F,151.60,Bartley Singapore,Ms,88953574
10728,Saanvi Walia,Gold,,F,903.70,Bendemeer Singapore,Ms,87944165
10729,Lily Tan,Gold,,F,550.10,Newton Singapore,Ms,87959577
10730,Denis Jain,Gold,,M,743.70,Orchard Singapore,Mr,91288049
10731,Beverley Choi,Silver,,F,567.80,Scotts Road Singapore,Ms,92981121
10732,Eleanor Xue,Bronze,,F,258.10,Grange Road Singapore,Ms,89746144
10733,Emma Hou,Silver,,F,202.20,Holland Singapore,Ms,88961395
10734,Jacqueline Sin,Bronze,,F,31.90,Clementi Singapore,Ms,92587925
10735,Evelyn Chong,Bronze,,F,171.70,Clementi South Singpaore,Ms,89789357
10736,Raymond Liao,Gold,,M,1405.20,Clementi North Singapore,Mr,88614430
10737,Howard Choi,Bronze,,M,228.70,Dover Singapore,Mr,90138110
10738,Lawrence Fan,Gold,,M,656.00,Queensway Singapore,Mr,88327307
10739,Trevor Liew,Bronze,,M,138.70,Queenstown Singapore,Mr,90462856
10740,Joseph Ban,Gold,,M,738.30,Commonwealth Singapore,Mr,86366416
10741,Kimaya Zacharia,Silver,,F,442.80,Bouna Vista Singapore,Ms,87010475
10742,Rose Chi,Silver,,F,431.60,South Buona Vista Singapore,Ms,92065730
10743,Mildred Ko,Silver,,F,435.60,NUS Singapore,Ms,91476254
10744,Graham Lim,Bronze,,M,136.40,West Coast Singapore,Mr,88455350
10745,Gillian Cho,Bronze,,F,280.90,Teban Garden Singapore,Ms,90045139
10746,Arthur Leung,Silver,,M,687.20,Pasir Panjang Singapore,Mr,87236810
10747,Eric Xia,Bronze,,M,152.50,Potong Pasir Singapore,Mr,91748784
10748,John Xiao,Gold,,M,724.40,Sennette Singapore,Mr,89582156
10749,Karen Seah,Silver,,F,452.10,Thomson Singapore,Ms,86415971
10750,Eliza Chong,Silver,,F,618.70,Upper Thomson Singapore,Ms,88271317
10751,Gillian Teh,Bronze,,F,145.40,Farer Road Singapore,Ms,93144972
10752,Minnie Aung,Gold,,F,678.40,Adam Road Singapore,Ms,91180787
10753,Lucy Chiu,Silver,,F,380.90,Geylang Singapore,Ms,86135786
10754,Dawn Tan,Gold,,F,1165.30,Eunos West Singapore,Ms,86191473
10755,Emma Chang,Silver,,F,213.10,Paya Lebar Singapore,Ms,90613342
10756,William Nai,Silver,,M,615.60,Kallang Singapore,Mr,93010214
10757,Rosie Yim,Gold,,F,1102.80,Victoria St Singapore,Ms,87609377
10758,Rosina Chen,Bronze,,F,156.00,Market St Singapore,Ms,87751502
10759,Krish Savant,Bronze,,M,179.50,Tanjong Pagar Singapore,Mr,89445858
10760,Ivor An,Bronze,,M,97.10,Raffles Singapore,Mr,87011561
10761,Amanda Leng,Bronze,,F,200.30,Dhoby Ghaut Singapore,Ms,90726890
10762,Martin Lin,Gold,,M,1399.90,Somerset Singapore,Mr,89587973
10763,Nathan Lin,Silver,,M,514.90,Bedok Reservoir Singapore,Mr,92830164
10764,Jordan Kwa,Silver,,M,233.30,McRicthie Singapore,Mr,88774812
10765,Reece Si,Gold,,M,1296.00,Keppel Singapore,Mr,86097929
10766,Christopher Cui,Silver,,M,612.80,Marina Singapore,Mr,87147275
10767,Guy Tsui,Bronze,,M,126.10,East Coast Singapore,Mr,92184532
10768,Gladys Mu,Gold,,F,1036.50,Tanah Merah Singapore,Ms,91401692
10769,Barrie Zhang,Bronze,,M,271.60,One North Singapore,Mr,86219440
10770,Christine Lew,Gold,,F,1455.80,Woodleigh Singapore,Ms,89571213
10771,Pamela Ong,Silver,,F,427.40,Tampines Singapore,Ms,89196413
10772,Joyce Yuen,Silver,,F,604.00,Simei Singapore,Ms,87294652
10773,Harold Kung,Silver,,M,424.90,Pasir Ris Singapore,Mr,86939932
10774,Peggy Chang,Silver,,F,345.30,Loyang Singapore,Ms,89194472
10775,Eric Ee,Bronze,,M,271.80,Bedok Singapore,Mr,86820275
10776,Jamie Tang,Bronze,,M,115.40,Chai Chee Singapore,Mr,89404633
10777,Dean Pei,Bronze,,M,97.70,Ubi Singapore,Mr,86488375
10778,Rita Ming,Gold,,F,727.20,Bedok South Singapore,Ms,92843107
10779,Laura Foong,Gold,,F,820.20,Bedok North Singapore,Ms,86805308
10780,Sarah Kung,Bronze,,F,38.90,Eunos Singapore,Ms,87831211
10781,Roland Loh,Gold,,M,814.70,Tampines West Singapore,Mr,92352933
10782,Eileen Sui,Bronze,,F,99.60,Tampines East Singapore,Ms,88257282
10783,Matthew Chng,Silver,,M,306.50,Tampines Central Singapore,Mr,88781738
10784,Phyllis Jie,Bronze,,F,265.60,McPherson Singapore,Ms,86267939
10785,Brenda Yip,Bronze,,F,243.90,Upper Serangoon Singapore,Ms,88550244
10786,Ruth Chang,Bronze,,F,276.70,Serangoon North Singapore,Ms,91370809
10787,Kathleen Bao,Silver,,F,646.20,Serangoon Singapore,Ms,86660721
10788,Martyn Tan,Gold,,M,1004.70,Pungol Singapore,Mr,90056221
10789,Grace Chng,Gold,,F,1027.30,Hougang Singapore,Ms,91495731
10790,Bertha Shao,Silver,,F,547.80,Ang Mo Kio Singapore,Ms,90876054
10791,Heather Chow,Bronze,,F,143.20,Tao Payo Singapore,Ms,91434159
10792,Julie Meng,Bronze,,F,219.80,Bishan Singapore,Ms,91490505
10793,Veronica Cha,Bronze,,F,178.40,Bradell Singapore,Ms,93464772
10794,Martin Chionh,Silver,,M,618.70,Chou Chu Kang Singapore,Mr,92552494
10795,Elliot Chong,Bronze,,M,274.30,Khatib Singapore,Mr,91429819
10796,Nigel Fu,Gold,,M,1328.20,Yishun Singapore,Mr,89884919
10797,Harold Liu,Bronze,,M,54.50,Yishun East Singapore,Mr,89023214
10798,Joel Cheng,Silver,,M,460.40,Yishun South Singapore,Mr,91619044
10799,Eleanor Koo,Gold,,F,584.50,Punol South Singapore,Ms,87828756
10800,Billy Lau,Bronze,,M,158.70,Admiralty Singapore,Mr,92098057
10801,Joshua Dong,Gold,,M,1108.20,Woodlands Singapore  ,Mr,88899270
10802,Elsie Zhang,Bronze,,F,22.10,Yio Chu Kang Singapore,Ms,90492773
10803,Daniel Zou,Gold,,M,809.60,Sletar Singapore,Mr,87473990
10804,Daniel Tay,Silver,,M,243.40,Mandai Singapore,Mr,90284279
10805,Raymond Lai,Silver,,M,563.80,Bukhit Batock Singapore,Mr,89158338
10806,Anne Soh,Gold,,F,1371.30,Bukhit Gombak Singapore,Ms,89852044
10807,Christine Chai,Bronze,,F,226.90,Jurong East Singapore,Ms,87578126
10808,Esther Kwon,Bronze,,F,82.80,Jurong West Singapore,Ms,93069352
10809,Gareth Khoo,Gold,,M,1158.50,Boon Lay Singapore,Mr,91335544
10810,Ella Ng,Bronze,,F,254.90,Lake Side Singapore,Ms,87009418
10811,Megan Chao,Silver,,F,370.40,Chinese Garden Singapore,Ms,87212222
10812,Lillian Tanaka,Bronze,,F,134.50,Bartley Singapore,Ms,93015643
10813,David Chiu,Bronze,,M,144.80,Bendemeer Singapore,Mr,86888347
10814,Norma Ang,Gold,,F,1120.30,Newton Singapore,Ms,93855992
10815,Sheila Yu,Bronze,,F,138.30,Orchard Singapore,Ms,88994922
10816,Terence Soe,Bronze,,M,68.10,Scotts Road Singapore,Mr,89799145
10817,Ada Liu,Bronze,,F,178.80,Grange Road Singapore,Ms,93748802
10818,James Che,Bronze,,M,258.10,Holland Singapore,Mr,86585550
10819,Eileen Chan,Bronze,,F,211.90,Clementi Singapore,Ms,87297641
10820,Harry Lay,Bronze,,M,89.40,Clementi South Singpaore,Mr,87665744
10821,Kathleen Chen,Gold,,F,639.50,Clementi North Singapore,Ms,90453174
10822,Gary Leong,Gold,,M,1444.50,Dover Singapore,Mr,87880145
10823,Barbara Xie,Silver,,F,644.00,Queensway Singapore,Ms,87752277
10824,Zoe Poh,Bronze,,F,239.90,Queenstown Singapore,Ms,93968951
10825,Amelia Sim,Silver,,F,648.00,Commonwealth Singapore,Ms,92868127
10826,Edith Ooi,Silver,,F,670.30,Bouna Vista Singapore,Ms,86092190
10827,Norman Liew,Gold,,M,717.50,South Buona Vista Singapore,Mr,91905283
10828,Ian Choo,Silver,,M,463.10,NUS Singapore,Mr,89312126
10829,Shane Xia,Bronze,,M,168.90,West Coast Singapore,Mr,87658261
10830,Muriel Ping,Silver,,F,441.00,Teban Garden Singapore,Ms,88310031
10831,Sarah Liang,Silver,,F,209.00,Pasir Panjang Singapore,Ms,86486988
10832,Carole Ko,Gold,,F,561.20,Potong Pasir Singapore,Ms,91579706
10833,Mark Mun,Silver,,M,677.10,Sennette Singapore,Mr,88674468
10834,Georgia Hou,Bronze,,F,168.40,Thomson Singapore,Ms,91759844
10835,Harriet Wei,Bronze,,F,227.70,Upper Thomson Singapore,Ms,87561764
10836,Karl Lwin,Silver,,M,577.70,Farer Road Singapore,Mr,87314238
10837,Martyn Wu,Silver,,M,385.90,Adam Road Singapore,Mr,91436579
10838,Ann Xiao,Bronze,,F,57.20,Geylang Singapore,Ms,91640513
10839,Scott Pang,Gold,,M,831.50,Eunos West Singapore,Mr,89151838
10840,Marie Yu,Gold,,F,508.50,Paya Lebar Singapore,Ms,86180373
10841,Paul Guan,Silver,,M,697.00,Kallang Singapore,Mr,92031512
10842,Alexander Meng,Bronze,,M,123.90,Victoria St Singapore,Mr,89385730
10843,Ellen Ling,Silver,,F,638.70,Market St Singapore,Ms,86985012
10844,Helen Deng,Gold,,F,830.10,Tanjong Pagar Singapore,Ms,90549249
10845,Jill Law,Bronze,,F,285.60,Raffles Singapore,Ms,90234226
10846,Sheila Jong,Bronze,,F,260.80,Dhoby Ghaut Singapore,Ms,90405402
10847,Kay Fu,Silver,,F,495.80,Somerset Singapore,Ms,89637395
10848,David Ng,Gold,,M,1071.60,Bedok Reservoir Singapore,Mr,91340722
10849,Keith Li,Gold,,M,1033.40,McRicthie Singapore,Mr,87647418
10850,Ruth Wan,Silver,,F,281.70,Keppel Singapore,Ms,89594845
10851,Jane Wang,Silver,,F,297.50,Marina Singapore,Ms,87485663
10852,Akash Mishra,Bronze,,M,148.00,East Coast Singapore,Mr,92462671
10853,Florence Meng,Gold,,F,1333.20,Tanah Merah Singapore,Ms,87982602
10854,Lily Goh,Gold,,F,1102.90,One North Singapore,Ms,87669875
10855,Josephine Bao,Gold,,F,1419.70,Woodleigh Singapore,Ms,89514776
10856,Toby Soo,Bronze,,M,160.60,Tampines Singapore,Mr,92555345
10857,Carl Lan,Gold,,M,1027.80,Simei Singapore,Mr,92500478
10858,Rita Teng,Silver,,F,658.00,Pasir Ris Singapore,Ms,86091174
10859,Doris Yeoh,Gold,,F,759.80,Loyang Singapore,Ms,88341615
10860,Sandra Mok,Bronze,,F,231.30,Bedok Singapore,Ms,88602157
10861,Alec Jia,Silver,,M,453.80,Chai Chee Singapore,Mr,90722199
10862,Timothy Tan,Silver,,M,282.90,Ubi Singapore,Mr,91796030
10863,Samardh Chanda,Bronze,,M,44.10,Bedok South Singapore,Mr,92318026
10864,Susan Liu,Silver,,F,653.90,Bedok North Singapore,Ms,88029802
10865,Adam Sato,Gold,,M,826.30,Eunos Singapore,Mr,93917040
10866,Dora Shi,Bronze,,F,50.20,Tampines West Singapore,Ms,91745792
10867,Edwin Rao,Gold,,M,1479.20,Tampines East Singapore,Mr,92389726
10868,Thelma Dong,Bronze,,F,271.20,Tampines Central Singapore,Ms,87250795
10869,Sarah Zhang,Gold,,F,1216.60,McPherson Singapore,Ms,88795453
10870,Carla Sheng,Gold,,F,1276.80,Upper Serangoon Singapore,Ms,87723835
10871,Muriel Quek,Bronze,,F,195.30,Serangoon North Singapore,Ms,86089031
10872,Mathew Lim,Bronze,,M,13.80,Serangoon Singapore,Mr,88984985
10873,Michael Chua,Gold,,M,1327.60,Pungol Singapore,Mr,88355273
10874,Scott Kung,Bronze,,M,130.80,Hougang Singapore,Mr,89204003
10875,Royston Png,Silver,,M,668.10,Ang Mo Kio Singapore,Mr,86817240
10876,Gwendoline Lau,Silver,,F,241.00,Tao Payo Singapore,Ms,88716649
10877,Leigh Yu,Bronze,,M,275.40,Bishan Singapore,Mr,93520419
10878,Gordon Ji,Gold,,M,986.50,Bradell Singapore,Mr,86792468
10879,Stuart Ching,Gold,,M,1431.50,Chou Chu Kang Singapore,Mr,92152727
10880,Judith Guo,Silver,,F,637.70,Khatib Singapore,Ms,87965843
10881,Benjamin Mok,Bronze,,M,261.10,Yishun Singapore,Mr,91045769
10882,Evelyn Kuang,Silver,,F,275.20,Yishun East Singapore,Ms,91200013
10883,Noel Yue,Bronze,,M,88.50,Yishun South Singapore,Mr,88582865
10884,Terence Huang,Silver,,M,315.70,Punol South Singapore,Mr,88700343
10885,Rosina Teng,Gold,,F,937.50,Admiralty Singapore,Ms,92922708
10886,Francesca Shin,Gold,,F,726.70,Woodlands Singapore  ,Ms,86366441
10887,Stacey Sze,Silver,,F,553.10,Yio Chu Kang Singapore,Ms,90337130
10888,Mitchell Soon,Bronze,,M,61.80,Sletar Singapore,Mr,88299519
10889,Joanne Luo,Gold,,F,537.80,Mandai Singapore,Ms,88841114
10890,Margaret Chan,Gold,,F,1327.70,Bukhit Batock Singapore,Ms,93858146
10891,Paul Foong,Bronze,,M,88.40,Bukhit Gombak Singapore,Mr,86676899
10892,Tony Liao,Bronze,,M,222.10,Jurong East Singapore,Mr,87292080
10893,Ada Lau,Bronze,,F,221.50,Jurong West Singapore,Ms,87129682
10894,James Kwek,Bronze,,M,184.10,Boon Lay Singapore,Mr,92307282
10895,Enid Shang,Gold,,F,1307.00,Lake Side Singapore,Ms,91235367
10896,Stewart Mun,Bronze,,M,77.40,Chinese Garden Singapore,Mr,93288443
10897,Carl Tan,Bronze,,M,202.40,Bartley Singapore,Mr,89590175
10898,Evelyn Teoh,Bronze,,F,52.60,Bendemeer Singapore,Ms,90795626
10899,Sandra Lim,Silver,,F,331.80,Newton Singapore,Ms,93363645
10900,Charles Khoo,Bronze,,M,89.20,Orchard Singapore,Mr,90617805
10901,Olivia Lim,Bronze,,F,268.30,Scotts Road Singapore,Ms,87844817
10902,Martha Sim,Bronze,,F,261.00,Grange Road Singapore,Ms,86948359
10903,Marian Ping,Silver,,F,555.70,Holland Singapore,Ms,88128665
10904,Yasmin Xing,Bronze,,F,259.80,Clementi Singapore,Ms,92174284
10905,Jeanette Hu,Bronze,,F,224.80,Clementi South Singpaore,Ms,88468707
10906,Dean Yap,Silver,,M,492.70,Clementi North Singapore,Mr,89563411
10907,Jagannath Ben,Gold,,M,891.00,Dover Singapore,Mr,91543891
10908,Diane Neo,Silver,,F,275.80,Queensway Singapore,Ms,93731662
10909,Audrey Lau,Silver,,F,342.10,Queenstown Singapore,Ms,88241010
10910,Samuel An,Silver,,M,562.90,Commonwealth Singapore,Mr,91196188
10911,Karen Quek,Gold,,F,1172.50,Bouna Vista Singapore,Ms,88078368
10912,Francis Naing,Bronze,,M,184.30,South Buona Vista Singapore,Mr,93845249
10913,Catherine Song,Silver,,F,543.20,NUS Singapore,Ms,89306246
10914,Amelia Xu,Gold,,F,582.80,West Coast Singapore,Ms,89922887
10915,Danush Nandkar,Gold,,M,749.70,Teban Garden Singapore,Mr,91561786
10916,Jasmine Han,Bronze,,F,72.40,Pasir Panjang Singapore,Ms,89452444
10917,Ruth Liew,Silver,,F,540.30,Potong Pasir Singapore,Ms,90818590
10918,Alexander Kai,Bronze,,M,166.10,Sennette Singapore,Mr,91624519
10919,Shaun Lang,Silver,,M,395.90,Thomson Singapore,Mr,92782649
10920,Kevin Cao,Silver,,M,378.50,Upper Thomson Singapore,Mr,93859906
10921,Elizabeth An,Silver,,F,641.10,Farer Road Singapore,Ms,92440986
10922,Graham Yong,Bronze,,M,51.20,Adam Road Singapore,Mr,89097413
10923,Geoffrey Hua,Gold,,M,500.30,Geylang Singapore,Mr,92474601
10924,Ethel Xie,Gold,,F,1036.50,Eunos West Singapore,Ms,86705510
10925,Nancy Pang,Gold,,F,785.20,Paya Lebar Singapore,Ms,86555062
10926,Georgina Yi,Gold,,F,1389.60,Kallang Singapore,Ms,87373067
10927,Eileen Lau,Silver,,F,476.40,Victoria St Singapore,Ms,93283441
10928,Carol Kai,Bronze,,F,49.00,Market St Singapore,Ms,89035506
10929,Percival Peng,Bronze,,M,97.50,Tanjong Pagar Singapore,Mr,90554729
10930,Natalie Lai,Gold,,F,1403.20,Raffles Singapore,Ms,90831511
10931,Kieran Shin,Gold,,M,878.70,Dhoby Ghaut Singapore,Mr,91290600
10932,Tom Yuen,Bronze,,M,83.10,Somerset Singapore,Mr,89743007
10933,Mabel Ching,Silver,,F,448.20,Bedok Reservoir Singapore,Ms,89970143
10934,Barry Lee,Silver,,M,649.10,McRicthie Singapore,Mr,87121452
10935,Annie Huang,Bronze,,F,252.10,Keppel Singapore,Ms,90333898
10936,Edward Cao,Gold,,M,1252.60,Marina Singapore,Mr,90364871
10937,Iris Zhang,Bronze,,F,49.80,East Coast Singapore,Ms,89792701
10938,Samay Gopal,Gold,,M,1297.40,Tanah Merah Singapore,Mr,86965265
10939,Ruth Ee,Gold,,F,954.10,One North Singapore,Ms,93290713
10940,Dawn Cai,Bronze,,F,85.70,Woodleigh Singapore,Ms,88654991
10941,Yvonne Peh,Bronze,,F,267.40,Singapore,Ms,92554467
10942,Violet Yap,Bronze,,F,34.30,Singapore,Ms,86857841
10943,Olivia So,Bronze,,F,181.00,Singapore,Ms,90753390
10944,Ellie Lim,Silver,,F,358.80,Singapore,Ms,93875541
10945,Linda Jain,Silver,,F,333.30,Singapore,Ms,91379234
10946,Ernest Fung,Bronze,,M,253.90,Singapore,Mr,86009528
10947,Christopher Yue,Gold,,M,1078.80,Singapore,Mr,91208712
10948,Victor Leow,Bronze,,M,89.80,Singapore,Mr,91583327
10949,Georgina Seah,Silver,,F,680.00,Singapore,Ms,93548858
10950,Gladys Fu,Gold,,F,1157.90,Singapore,Ms,91519413
10951,Freda Chua,Bronze,,F,34.40,Singapore,Ms,90988960
10952,Simon You,Silver,,M,368.60,Singapore,Mr,88232909
10953,Frank Quek,Silver,,M,365.60,Singapore,Mr,90861404
10954,Gloria Poon,Gold,,F,1420.80,Singapore,Ms,87884381
10955,Hollie Pang,Silver,,F,565.60,Singapore,Ms,92545988
10956,Wayne Qiu,Bronze,,M,10.30,Singapore,Mr,91389908
10957,Janice Jiang,Bronze,,F,166.50,Singapore,Ms,92831224
10958,Sean Han,Gold,,M,947.60,Singapore,Mr,87187772
10959,Lakshmi Gokhale,Silver,,F,600.40,Singapore,Ms,89656431
10960,Bethan Wu,Silver,,F,544.50,Singapore,Ms,90986867
10961,Brian Huang,Silver,,M,490.50,Singapore,Mr,92072306
10962,Nancy Chua,Silver,,F,348.70,Singapore,Ms,90226575
10963,Jean Kwek,Silver,,F,204.10,Singapore,Ms,89063528
10964,Bernard Sheng,Gold,,M,1397.00,Singapore,Mr,92737753
10965,Brenda Lei,Gold,,F,1308.90,Singapore,Ms,90236841
10966,Heather Kwan,Bronze,,F,75.30,Tampines Singapore,Ms,86821073
10967,Adrian Xiang,Silver,,M,695.60,Simei Singapore,Mr,89915319
10968,Stephen Kwok,Bronze,,M,226.70,Pasir Ris Singapore,Mr,92860666
10969,Derek Ngai,Silver,,M,609.40,Loyang Singapore,Mr,93883680
10970,Sean Woon,Silver,,M,273.40,Bedok Singapore,Mr,90271201
10971,Edna Lin,Bronze,,F,9.80,Chai Chee Singapore,Ms,92169651
10972,Lilian ,Bronze,,F,291.20,Ubi Singapore,Ms,90131528
10973,Matthew Gan,Bronze,,M,98.20,Bedok South Singapore,Mr,87172370
10974,Wendy Wu,Silver,,F,593.20,Bedok North Singapore,Ms,88771642
10975,Colin Ku,Bronze,,M,279.40,Eunos Singapore,Mr,91942346
10976,Dorothy Tan,Gold,,F,1210.40,Tampines West Singapore,Ms,89874402
10977,Charles Kung,Bronze,,M,89.80,Tampines East Singapore,Mr,93518612
10978,Marjorie Ee,Gold,,F,632.40,Tampines Central Singapore,Ms,92582292
10979,Iris Qu,Silver,,F,291.20,McPherson Singapore,Ms,87426787
10980,Keith Feng,Silver,,M,599.70,Upper Serangoon Singapore,Mr,92269665
10981,Simon Tai,Silver,,M,460.20,Serangoon North Singapore,Mr,90465903
10982,Isabella Naing,Bronze,,F,27.60,Serangoon Singapore,Ms,91801614
10983,Timothy Qi,Bronze,,M,17.20,Pungol Singapore,Mr,90551002
10984,Gerald Sim,Bronze,,M,3.10,Hougang Singapore,Mr,90697729
10985,Richard Sato,Gold,,M,1108.00,Ang Mo Kio Singapore,Mr,92878394
10986,Anita Shen,Silver,,F,253.60,Tao Payo Singapore,Ms,90314021
10987,Olive Leung,Bronze,,F,15.60,Bishan Singapore,Ms,93321769
10988,Demi Teng,Bronze,,F,188.10,Bradell Singapore,Ms,93965456
10989,Chantelle Kong,Bronze,,F,112.70,Chou Chu Kang Singapore,Ms,91282136
10990,Pamela Che,Gold,,F,900.90,Khatib Singapore,Ms,91235730
10991,Liam Seow,Silver,,M,279.90,Yishun Singapore,Mr,87532980
10992,Leon Fung,Silver,,M,534.00,Yishun East Singapore,Mr,91823037
10993,Ali Ebrahim,Gold,,M,874.60,Yishun South Singapore,Mr,91857804
10994,Callum Leow,Bronze,,M,110.10,Punol South Singapore,Mr,88083248
10995,Yvonne Qi,Silver,,F,630.00,Admiralty Singapore,Ms,90251739
10996,Anusha Ramachandran,Bronze,,M,217.90,Woodlands Singapore  ,Mr,93850216
10997,Jane Si,Bronze,,F,235.40,Yio Chu Kang Singapore,Ms,91452575
10998,Denis Wen,Bronze,,M,101.30,Sletar Singapore,Mr,88185666
10999,Jamie Lim,Silver,,M,403.20,Mandai Singapore,Mr,91148553
11000,Dorothy Loh,Gold,,F,1285.30,Bukhit Batock Singapore,Ms,86139794
11001,Shaheen Pashia,Gold,,F,1068.60,Bukhit Gombak Singapore,Ms,92060588
11002,Jeremy Gong,Bronze,,M,91.00,Jurong East Singapore,Mr,93360263
11003,Roja Minhas,Bronze,,F,114.40,Jurong West Singapore,Ms,87789871
11004,Leah Tao,Bronze,,F,124.20,Boon Lay Singapore,Ms,91384828
11005,Ross Quek,Silver,,M,335.20,Lake Side Singapore,Mr,93699165
11006,Brian Lam,Gold,,M,748.40,Chinese Garden Singapore,Mr,88645007
11007,Maya Golla,Silver,,F,438.00,Bartley Singapore,Ms,86434428
11008,Sylvia Teo,Bronze,,F,105.20,Bendemeer Singapore,Ms,86795135
11009,Georgia Cheng,Gold,,F,1404.40,Newton Singapore,Ms,86484118
11010,William Thia,Silver,,M,447.60,Orchard Singapore,Mr,92019308
11011,Leonard Deng,Bronze,,M,134.60,Scotts Road Singapore,Mr,91233784
11012,Peter Heng,Silver,,M,326.10,Grange Road Singapore,Mr,88276660
11013,Susan Kwek,Silver,,F,344.10,Holland Singapore,Ms,92775899
11014,Tracey Tian,Bronze,,F,195.90,Clementi Singapore,Ms,93005153
11015,Raymond Lim,Gold,,M,522.70,Clementi South Singpaore,Mr,88326442
11016,Clare Choo,Bronze,,F,10.20,Clementi North Singapore,Ms,90779484
11017,Daniel Shao,Gold,,M,573.80,Dover Singapore,Mr,91819290
11018,Matthew Zou,Silver,,M,600.40,Queensway Singapore,Mr,88940812
11019,Tony Chee,Silver,,M,648.70,Queenstown Singapore,Mr,92223185
11020,Charles Li,Gold,,M,684.60,Commonwealth Singapore,Mr,86026281
11021,Lydia Lau,Bronze,,F,221.40,Bouna Vista Singapore,Ms,88777051
11022,Kay Ko,Silver,,F,420.90,South Buona Vista Singapore,Ms,89621153
11023,Diana Oo,Bronze,,F,116.00,NUS Singapore,Ms,86239545
11024,Navi Aurora,Silver,,F,649.90,West Coast Singapore,Ms,91127467
11025,Daisy Lew,Bronze,,F,203.50,Teban Garden Singapore,Ms,87022795
11026,Christian Zhuang,Gold,,M,1424.70,Pasir Panjang Singapore,Mr,93706931
11027,Dean Yun,Bronze,,M,136.90,Potong Pasir Singapore,Mr,88170315
11028,Fanny Koh,Gold,,F,1348.20,Sennette Singapore,Ms,89486078
11029,Alice Lim,Gold,,F,1452.60,Thomson Singapore,Ms,91312409
11030,Ann Hang,Silver,,F,418.80,Upper Thomson Singapore,Ms,90000788
11031,Neil Weng,Bronze,,M,147.60,Farer Road Singapore,Mr,86119358
11032,Sarah Qu,Silver,,F,586.70,Adam Road Singapore,Ms,93673970
11033,Norah Cheung,Bronze,,F,55.30,Geylang Singapore,Ms,87099755
11034,Aaron Tang,Silver,,M,653.40,Eunos West Singapore,Mr,86009630
11035,Lewis Ma,Bronze,,M,134.60,Paya Lebar Singapore,Mr,86557429
11036,Terry Deng,Bronze,,M,104.10,Kallang Singapore,Mr,87288224
11037,Dean Chen,Bronze,,M,46.60,Victoria St Singapore,Mr,93998797
11038,Mathew Zhang,Silver,,M,425.90,Market St Singapore,Mr,87593593
11039,Geoffrey Chai,Silver,,M,334.00,Tanjong Pagar Singapore,Mr,89885950
11040,Robert Ting,Silver,,M,486.30,Raffles Singapore,Mr,87230181
11041,Benjamin Chou,Bronze,,M,260.70,Dhoby Ghaut Singapore,Mr,86982397
11042,Marlene Ji,Bronze,,F,178.30,Somerset Singapore,Ms,93742070
11043,Keith Xing,Gold,,M,611.80,Bedok Reservoir Singapore,Mr,89169989
11044,Zarina Rahaim,Silver,,F,363.50,McRicthie Singapore,Ms,89685768
11045,May Tao,Silver,,F,464.20,Keppel Singapore,Ms,92939350
11046,Garry Shin,Silver,,M,479.50,Marina Singapore,Mr,93377853
11047,Marcus Lai,Gold,,M,731.10,East Coast Singapore,Mr,92849091
11048,Jane Law,Gold,,F,990.70,Tanah Merah Singapore,Ms,93305600
11049,Yousuf Hakim,Silver,,M,631.70,One North Singapore,Mr,93090779
11050,Dorothy Lian,Silver,,F,411.10,Woodleigh Singapore,Ms,89913963
11051,Gwendoline Chow,Bronze,,F,25.40,Tampines Singapore,Ms,87996577
11052,Toni Ku,Gold,,F,1002.20,Simei Singapore,Ms,90552506
11053,Stephanie Tai,Bronze,,F,147.80,Pasir Ris Singapore,Ms,90466347
11054,Tony Shang,Bronze,,M,37.00,Loyang Singapore,Mr,86183531
11055,Vincent Ding,Silver,,M,591.80,Bedok Singapore,Mr,93975632
11056,Roger Yeow,Bronze,,M,93.20,Chai Chee Singapore,Mr,91405405
11057,Linda Ye,Silver,,F,437.40,Ubi Singapore,Ms,88676055
11058,Anthony Sim,Bronze,,M,223.80,Bedok South Singapore,Mr,90583601
11059,May Liu,Gold,,F,552.50,Bedok North Singapore,Ms,93553410
